text,cmp_code,eu_code,pos,party,date,language,source,has_eu_code,is_primary_doc,may_contradict_core_dataset,md5sum_text,url_original,md5sum_original,annotations,handbook,is_copy_of,title,translation_en,id
"Improve the quality of vocational education, including skills for entrepreneurship and self-employment,",411,NA,271,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
and improve careers advice in schools and colleges.,506,NA,272,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"Improve links between employers and schools, encouraging all schools to participate in employment and enterprise schemes that promote regular experiences in business.",506,NA,273,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"In particular, we will seek to inspire more children and young people to follow technical and scientific careers through partnership with relevant businesses.",411,NA,274,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
Challenge gender stereotyping,503,NA,275,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"and early sexualisation,",603,NA,276,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
working with schools to promote positive body image,504,NA,277,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
and break down outdated perceptions of gender appropriateness of particular academic subjects.,503,NA,278,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
3.6 Getting children and families ready to learn,H,NA,279,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
England’s young people are some of the unhappiest and most anxious in the world.,706,NA,280,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
Schools are on the front line in dealing with children and young adults with mental health issues.,506,NA,281,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
We also know that children cannot learn properly if they are undernourished.,504,NA,282,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
Parents are under huge pressure and receive little support even though home is the biggest influence on children’s learning.,504,NA,283,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"Liberal Democrats believe that parents need to be properly empowered and supported with the tools they need to raise the next generation,",504,NA,284,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
and involved in the running of their children’s schools.,606.2,NA,285,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
We will: Ensure that all teaching staff have the training to identify mental health issues and that schools provide immediate access for pupil support and counselling.,504,NA,286,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"Include promoting wellbeing as a statutory duty of a school, to be part of the Ofsted inspection framework.",504,NA,287,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
Extend free school meals to all children in primary education and promote school breakfast clubs.,504,NA,288,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"Establish a new online Family University, supported by leading organisations such as the BBC and Open University, to provide every family with advice and guidance for learning and parenting at home, as well as inspiring trips out and local opportunities.",506,NA,289,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
Ensure collaboration between leading education and family organisations to improve the flow of helpful information between home and school without increasing teacher workload.,506,NA,290,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"Tackle bullying in schools, including bullying on the basis of gender, sexuality, gender identity or gender expression.",503,NA,291,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"3.7 A world-class university sector, open to all",H,NA,292,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
The ability of universities to attract funding to maintain top-quality research activity and deliver the best teaching depends on being open and outward looking.,506,NA,293,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
The ability to attract and retain the best staff and students in our world-class universities is vital.,506,NA,294,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
Brexit undermines these at every turn.,108,NA,295,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"In government, Liberal Democrats established a fairer system such that no undergraduate student in England had to pay a penny of their tuition fees up front or pay anything afterwards until they earn more than £21,000 per year.",506,NA,296,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"This meant that only high-earning graduates would pay their tuition fees in full, and eliminated systematic discrimination against part-time students.",503,NA,297,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"We now have the highest university application rates ever, including from disadvantaged students.",506,NA,298,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"But the Conservatives are threatening to undermine opportunity by ending student bursaries, freezing the repayment threshold and raising the level of fees.",503,NA,299,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"We will: Reinstate maintenance grants for the poorest students, ensuring that living costs are not a barrier to disadvantaged young people studying at university.",503,NA,300,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"Establish a review of higher education finance in the next parliament to consider any necessary reforms, in the light of the latest evidence of the impact of the existing financing system on access, participation and quality, and make sure there is no more retrospective raising of rates, or selling-off of loans to private companies.",506,NA,301,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"Ensure that all universities work to widen participation across the sector, prioritising their work with students in schools and colleges,",506,NA,302,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
and require every university to be transparent about selection criteria.,503,NA,303,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
Reverse the damage to universities and academics by changing the country’s course away from a hard Brexit.,108,NA,304,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
Recognise the value of international staff to universities and promote international collaboration.,107,NA,305,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
Fight to retain access to Horizon 2020 and Marie Sklodowska-Curie actions funding.,506,NA,306,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
Reinstate quality assurance for universities applying for degree-awarding powers.,506,NA,307,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
3.8 Lifelong opportunities to learn,H,NA,308,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"We need to grow the country’s skills base, especially in the technologies and industries that are most important to Britain’s economic future.",411,NA,309,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"We want it to become the norm for businesses to take on and train up young people as apprentices in every sector of our economy, and for higher-level apprenticeships to be understood as a respected alternative to university education.",411,NA,310,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
As our economy rapidly changes the need for people to retrain and reskill has never been more important.,411,NA,311,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
It is no longer the case that the skills learned at 18 or 21 will last throughout a career.,411,NA,312,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
The ability to learn new skills or change careers is also vital in creating the opportunity for people to succeed no matter their stage in life.,503,NA,313,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
That’s why Liberal Democrats support the need for lifelong learning.,506,NA,314,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"We will: Aim to double the number of businesses which hire apprentices, including by extending apprenticeships to new sectors of our economy such as creative and digital industries.",411,NA,315,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"Develop national colleges as national centres of expertise for key sectors, such as renewable energy, to deliver the high-level vocational skills that businesses need.",411,NA,316,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"Work with the Apprenticeship Advisory Group to increase the number of apprentices from BAME backgrounds,",503,NA,317,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
ensure gender balance across industry sectors,503,NA,318,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
and encourage under-represented groups to apply.,503,NA,319,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"Identify and seek to solve skills gaps – for example the lack of advanced technicians – by expanding higher vocational training such as foundation degrees, Higher National Diplomas, Higher National Certificates and Higher Apprenticeships.",411,NA,320,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"Ensure that all the receipts from the Apprenticeship Levy in England are spent on training, aiming to fund a wider range of types of training.",411,NA,321,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"Aim to meet all basic skills needs including literacy, numeracy and digital skills by 2030.",411,NA,322,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"Create individual accounts for funding mature adult and part-time learning and training,",411,NA,323,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"and provide for all adults individual access to all necessary career information, advice and guidance.",411,NA,324,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
Facilitate across the U K an effective and comprehensive system for credit transfer and recognition of prior learning and qualifications.,411,NA,325,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
4 Build an Economy that Works for You,H,NA,326,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
Britain’s economy is unbalanced.,503,NA,327,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"There are stark contrasts between regions,",503,NA,328,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"between old and young,",503,NA,329,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
and between the successful and those left behind.,503,NA,330,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
New technologies are beginning to transform the economy.,411,NA,331,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"Machine learning, artificial intelligence and automation are affecting the type and the scale of employment.",411,NA,332,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"New global markets are opening up for low-carbon and resource-efficient goods, services and infrastructure.",411,NA,333,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
The scope and speed of these changes will be profound and rapid.,411,NA,334,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
Britain needs a sustainable and balanced economy not just to help fund public services,416.2,NA,335,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
but because growth and enterprise create jobs and opportunities for all.,503,NA,336,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
Liberal Democrats believe that there is much to be done to create an economy that ensures that the whole population benefits from the technological advances ahead.,503,NA,337,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
We will work to support growth now and put in place a sustainable economy that will create growth for the future,416.2,NA,338,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
– an economy that works for the long term:,416.2,NA,339,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"prosperous,",410,NA,340,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
"green,",416.2,NA,341,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
open,401,NA,342,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
and fair.,403,NA,343,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
The actions of the Conservatives have undermined the Coalition’s work in fixing the economy.,305.1,NA,344,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
They have chosen to risk the long-term future of our economy by limiting vital spending on infrastructure,411,NA,345,51421,201706,english,MARPOR,FALSE,TRUE,FALSE,7e0fa07c4380e4f616ae65fceaae5460,/down/originals/2018-2/51421_2017.pdf,9eddba3e7bb1b24dce8eeb7d5c3dbfae,TRUE,5,NA,Change Britain´s future. Liberal Democrat manifesto 2017,FALSE,51421_201706
